id,name,country_of_origin,district_of_origin,place_of_origin,year,alcohol_volume,wine_category,taste_group,is_organic,bottled_volume,packaging_closing,container_type,category,sub_category,price,inventory,is_on_sale,is_special_order,is_special_reserve,date_on_market,is_available,is_gift
1220,Boli Premium,ísland,,,,5.6,,60LL,f,330.0,,dós,beer,,299.0,6210,f,f,f,2013-10-01,t,f
1223,Móri,ísland,,,,5.5,,61ÖL,f,330.0,crown,flaska,beer,,495.0,288,f,f,f,2014-02-01,t,f
1231,Fontanafredda Gavi di Gavi,ítalía,piemonte,gavi,2014,12.5,cortese,02L,f,750.0,stkork,flaska,white,,2490.0,12,f,f,f,2015-11-01,t,f
1274,To Öl First Frontier IPA,danmörk,,,,7.1,,61ÖL,f,330.0,crown,flaska,beer,,758.0,48,f,f,f,2015-05-01,t,f
1294,Corsendonk Pater Dubbel,belgía,,,,6.5,,61ÖL,f,330.0,crown,flaska,beer,,658.0,0,f,f,f,2015-07-01,t,f
1317,Lagavulin 16 ára,stórabretland,skotland,islay,,43.0,,,f,750.0,tkorkur,flaska,strong,whisky,15455.0,18,f,f,f,2015-02-01,t,f
1328,Albino Armani Prosecco,ítalía,veneto,prosecco,,11.0,glera,04,f,750.0,f-korkur,flaska,bubbly,,2290.0,24,f,f,f,2014-11-01,t,f
1410,Moet & Chandon Rose Imperial,frakkland,,,,12.0,chardonnay,04,f,750.0,f-korkur,flaska,bubbly,,8499.0,0,f,f,f,2015-08-01,t,f
1438,Tuborg Green 25 l kút.,danmörk,,,,4.5,,60LL,f,25000.0,,kútur,beer,,17448.0,6,f,f,f,2000-01-01,t,f
1441,Tuborg Green,ísland,,,,4.5,,60LL,f,500.0,,dós,beer,,299.0,1530,f,f,f,2000-01-01,t,f
1442,Tuborg Green,ísland,,,,4.5,,60LL,f,330.0,,dós,beer,,224.0,4830,f,f,f,2004-03-01,t,f
1446,Egils Gull,ísland,,,,5.0,,60LL,f,330.0,,dós,beer,,269.0,8420,f,f,f,2007-07-01,t,f
1448,Egils Gull,ísland,,,,5.0,,60LL,f,500.0,,dós,beer,,359.0,0,f,f,f,2000-01-01,t,f
1461,Carlsberg Elephant,danmörk,,,,7.2,,60LL,f,330.0,,dós,beer,,399.0,0,f,f,f,1997-11-01,t,f
1466,Brew Dog Jack Hammer IPA,stórabretland,,,,7.2,,61ÖL,f,330.0,crown,flaska,beer,,665.0,0,f,f,f,2015-02-01,t,f
1468,Löwenbrau Original,þýskaland,,,,5.2,,60LL,f,500.0,,dós,beer,,349.0,4992,f,f,f,2011-09-01,t,f
1484,Víking Gylltur,ísland,,,,5.6,,60LL,f,500.0,,dós,beer,,389.0,44166,f,f,f,2000-01-01,t,f
1485,Víking Gylltur,ísland,,,,5.6,,60LL,f,330.0,,dós,beer,,297.0,33500,f,f,f,1997-12-01,t,f
1499,Thule,ísland,,,,5.0,,60LL,f,500.0,,dós,beer,,359.0,12630,f,f,f,2000-01-01,t,f
1503,Víking Lager,ísland,,,,4.5,,60LL,f,500.0,,dós,beer,,276.0,34022,f,f,f,2002-11-01,t,f
1504,Miller Genuine Draft,holland,,,,4.7,,60LL,f,500.0,,dós,beer,,299.0,2016,f,f,f,2015-02-01,t,f
1508,Samuel Adams Boston Lager,bandaríkin,,,,4.8,,60LL,f,330.0,crown,flaska,beer,,399.0,0,f,f,f,2013-02-01,t,f
1510,Heineken,holland,,,,5.0,,60LL,f,500.0,,dós,beer,,379.0,5040,f,f,f,2000-01-01,t,f
1514,Amstel Lager,holland,,,,5.0,,60LL,f,500.0,,dós,beer,,339.0,1440,f,f,f,2000-01-01,t,f
1530,Pilsner Urquell,tékkland,,,,4.4,,60LL,f,330.0,crown,flaska,beer,,279.0,1440,f,f,f,2004-04-01,t,f
1531,Pilsner Urquell,tékkland,,,,4.4,,60LL,f,500.0,crown,dós,beer,,339.0,2304,f,f,f,2009-06-01,t,f
1543,Carlsberg,ísland,,,,4.5,,60LL,f,500.0,,dós,beer,,329.0,139,f,f,f,1998-12-01,t,f
1547,Beck's,þýskaland,,,,5.0,,60LL,f,500.0,,dós,beer,,369.0,1872,f,f,f,2000-01-01,t,f
1554,Holsten,þýskaland,,,,5.0,,60LL,f,500.0,,dós,beer,,314.0,0,f,f,f,2016-02-01,t,f
1556,Holsten Festbock,þýskaland,,,,7.0,,60DL,f,500.0,,dós,beer,,469.0,1008,f,f,f,2016-02-01,t,f
1568,Lapin Kulta Export,danmörk,,,,5.2,,60LL,f,330.0,,dós,beer,,239.0,1200,f,f,f,2014-06-01,t,f
1574,Rivetto Barbera d'Alba Nemes,ítalía,piemonte,alba,2012,13.5,barbera,01T,f,750.0,korkur,flaska,red,,3499.0,0,f,f,f,2015-07-01,t,f
1577,Finlandia Cranberry,finnland,,,,37.5,,,f,700.0,skruf,flaska,strong,vodka,5499.0,27,f,f,f,2012-10-01,t,f
1585,Founders Centennial IPA (fl.),bandaríkin,,,,7.2,,61ÖL,f,355.0,crown,flaska,beer,,609.0,192,f,f,f,2015-06-01,t,f
1593,The Naked Grouse,stórabretland,,,,40.0,,,f,700.0,tkorkur,flaska,strong,whisky,8999.0,1,f,f,f,2016-01-01,t,f
1606,Moosehead Lager,kanada,,,,5.0,,60LL,f,355.0,,dós,beer,,299.0,264,f,f,f,2015-06-01,t,f
1613,Joseph Drouhin Cote de Beaune,frakkland,bourgogne,cote de beaune,2012,13.0,pinot noir,01M,f,750.0,korkur,flaska,red,,4698.0,24,f,f,f,2010-06-01,t,f
1616,Marques de Riscal Reserva,spánn,,rioja,2009,14.0,tempranillo,01M,f,1500.0,korkur,flaska,red,,5999.0,0,f,f,f,2009-12-01,t,f
1620,Rosemount Shiraz Cabernet,ástralía,,south eastern australia,2013,13.0,shiraz,01M,f,750.0,skruf,flaska,red,,2155.0,6,f,f,f,2013-11-01,t,f
1625,Gentil Hugel,frakkland,alsace,alsace ac,2013,12.5,,02L,f,750.0,korkur,flaska,white,,1999.0,12,f,f,f,2015-07-01,t,f
1632,Dalmore 12 ára,stórabretland,skotland,highland,,40.0,,,f,700.0,,flaska,strong,whisky,10299.0,18,f,f,f,2009-11-01,t,f
1657,Koskenkorva,finnland,,,,37.5,,,f,500.0,skruf,peli,strong,vodka,3799.0,1224,f,f,f,2002-08-01,t,f
1660,Tempt Sixty Niner Strawberry Lime,danmörk,,,,4.5,,,f,330.0,,dós,cidersoda,cider,269.0,1296,f,f,f,2013-04-01,t,f
1666,Belle Grove Shiraz,spánn,,,2013,13.0,shiraz,01M,f,750.0,skruf,flaska,red,,1459.0,0,f,f,f,2012-07-01,t,f
1667,Belle Grove Chardonnay,spánn,,,2014,11.5,chardonnay,02L,f,750.0,skruf,flaska,white,,1299.0,95,f,f,f,2012-06-01,t,f
1676,Il Falcone Riserva,ítalía,puglia,castel del monte,2007,13.5,nero di troia,01T,f,750.0,korkur,flaska,red,,3370.0,0,f,f,f,2015-05-01,t,f
1685,Crabbie's Raspberry,stórabretland,,,,4.0,,,f,330.0,crown,flaska,cidersoda,soda,339.0,2208,f,f,f,2015-05-01,t,f
1701,Joseph Cartron Banane,frakkland,,,,25.0,,,f,500.0,skruf,flaska,strong,liqueur,3599.0,15,f,f,f,2008-11-01,t,f
1707,Otard 1795 Extra,frakkland,cognac,cognac,,40.0,,,f,700.0,,flaska,strong,brandy,26531.0,1,f,f,f,2010-07-01,t,f
1720,Cocchi Vermouth di Torino,ítalía,,,,16.0,,,f,750.0,plast,flaska,strong,bitterspice,4759.0,18,f,f,f,2015-06-01,t,f
1722,Bulleit Bourbon Frontier Whiskey,bandaríkin,,kentucky,,45.0,,,f,700.0,tkorkur,flaska,strong,whisky,9199.0,12,f,f,f,2015-06-01,t,f
1723,Bulleit Rye Frontier Whiskey,bandaríkin,,,,45.0,,,f,700.0,tkorkur,flaska,strong,whisky,9310.0,17,f,f,f,2015-09-01,t,f
1772,Seizoen Bretta,bandaríkin,,,,8.0,,61ÖL,t,750.0,crown,flaska,beer,,2476.0,35,f,f,f,2015-10-01,t,f
1783,Beringer Napa Valley Sauvignon Blanc,bandaríkin,northcoast,napa valley,2014,14.0,sauvignon blanc,02M,f,750.0,korkur,flaska,white,,3659.0,61,f,f,f,1999-05-03,t,f
1820,Chateau Clerc Milon,frakkland,bordeaux,pauillac,2009,13.0,cabernet sauvignon,01T,f,750.0,korkur,flaska,red,,9878.0,0,f,f,f,2010-10-01,t,f
1851,Stella Artois,belgía,,,,5.0,,60LL,f,330.0,crown,flaska,beer,,349.0,0,f,f,f,2000-08-01,t,f
1884,J.Christopher Willamette Valley Pinot Noir,bandaríkin,,willamette valley,2011,13.0,pinot noir,01L,f,750.0,korkur,flaska,red,,5750.0,12,f,f,f,2015-12-01,t,f
1906,Courvoisier XO Imperial,frakkland,cognac,cognac,,40.0,,,f,700.0,,flaska,strong,brandy,17866.0,0,f,f,f,2013-06-01,t,f
1974,Wolf Blass Yellow Label Chardonnay,ástralía,s-australi,south australia,2013,13.5,chardonnay,02M,f,750.0,skruf,flaska,white,,2670.0,42,f,f,f,2012-05-01,t,f
2013,Conde de Valdemar Tempranillo,spánn,,rioja,2013,13.0,tempranillo,01M,f,750.0,skruf,flaska,red,,1999.0,12,f,f,f,2015-04-01,t,f
2018,Captain Morgan Spiced Gold,,,,,35.0,,,f,350.0,skruf,flaska,strong,rum,2999.0,1055,f,f,f,2000-01-01,t,f
2026,Víking Sterkur,ísland,,,,7.0,,60LL,f,500.0,,dós,beer,,479.0,17202,f,f,f,2003-01-28,t,f
2027,To Öl LikeWeisse,danmörk,,,,3.8,,62HV,f,330.0,crown,flaska,beer,,498.0,192,f,f,f,2015-04-01,t,f
2051,Taittinger Comtes de Champagne,frakkland,champagne,champagne,2000,12.0,,04,f,750.0,f-korkur,flaska,bubbly,,14150.0,0,f,f,f,2012-08-01,t,f
2084,Oban 14 ára,stórabretland,skotland,highland,,43.0,,,f,700.0,tkorkur,flaska,strong,whisky,11860.0,17,f,f,f,2015-11-01,t,f
2089,Talisker 10 ára,stórabretland,skotland,highland,,45.8,,,f,700.0,tkorkur,flaska,strong,whisky,10530.0,31,f,f,f,2009-10-01,t,f
2094,Havana Club Anejo Blanco,kúba,,,,37.5,,,f,700.0,skruf,flaska,strong,rum,5599.0,137,f,f,f,2007-04-01,t,f
2095,Havana Club 3 ára,kúba,,,,40.0,,,f,700.0,skruf,flaska,strong,rum,5899.0,24,f,f,f,2013-07-01,t,f
2096,Havana Club Anejo 7 ára,kúba,,,,40.0,,,f,700.0,skruf,flaska,strong,rum,6799.0,39,f,f,f,1999-05-01,t,f
2097,Camus Napoleon Rare Old,frakkland,cognac,cognac,,40.0,,,f,700.0,,flaska,strong,brandy,13398.0,8,f,f,f,2010-11-01,t,f
2099,Jameson 12 ára Est. 1780,írland,,,,40.0,,,f,700.0,,flaska,strong,whisky,7799.0,29,f,f,f,2009-10-01,t,f
2111,Smirnoff Espresso,stórabretland,,,,37.5,,,f,1000.0,skruf,flaska,strong,vodka,7499.0,44,f,f,f,2015-12-01,t,f
2123,Banfi Fontanelle Chardonnay,ítalía,toskana,toscana,2014,13.5,chardonnay,02M,f,750.0,korkur,flaska,white,,2998.0,41,f,f,f,2012-07-01,t,f
2174,Bouchard Pere & Fils Pouilly-Fuisse,frakkland,bourgogne,pouilly-fuissé,2012,12.5,chardonnay,02M,f,750.0,stkork-d,flaska,white,,3557.0,0,f,f,f,2012-06-01,t,f
2205,Hardys Nottage Hill Chardonnay,ástralía,,south eastern australia,2014,13.5,chardonnay,02M,f,750.0,skruf,flaska,white,,1999.0,3,f,f,f,2015-09-01,t,f
2206,Santa Digna Sauvignon Blanc Reserve,chile,valledecen,valle central,2013,13.0,sauvignon blanc,02M,t,750.0,korkur,flaska,white,,1990.0,10,f,f,f,2014-03-01,t,f
2207,Bolla Pinot Grigio,ítalía,,venezie,2013,12.0,pinot grigio,02L,f,750.0,skruf,flaska,white,,1950.0,0,f,f,f,2004-07-01,t,f
2212,Torres Fransola Sauvignon Blanc,spánn,catalunya,penedes,2013,13.0,sauvignon blanc,02M,f,750.0,korkur,flaska,white,,4630.0,24,f,f,f,2009-04-01,t,f
2219,Nottage Hill Cabernet Shiraz,ástralía,,south eastern australia,2012,14.0,cabernet sauvignon,01M,f,750.0,skruf,flaska,red,,1999.0,4,f,f,f,2015-08-01,t,f
2226,Muga Reserva,spánn,,rioja,2010,14.0,tempranillo,01T,f,750.0,korkur,flaska,red,,3999.0,0,f,f,f,2012-11-01,t,f
2228,Torres Mas La Plana,spánn,catalunya,penedes,2009,14.5,cabernet sauvignon,01T,f,750.0,korkur,flaska,red,,8285.0,0,f,f,f,2014-05-01,t,f
2243,Stroh 60,austurríki,,,,60.0,,,f,500.0,skruf,flaska,strong,rum,6999.0,24,f,f,f,2011-05-01,t,f
2258,Chivas Regal 12 ára,stórabretland,,,,40.0,,,f,1000.0,,flaska,strong,whisky,10399.0,101,f,f,f,2002-02-01,t,f
2263,The Famous Grouse,stórabretland,,,,40.0,,,f,1000.0,skruf,flaska,strong,whisky,8499.0,72,f,f,f,2002-11-01,t,f
2307,Sandeman Founders Reserve,portúgal,,,,20.0,,,f,1000.0,tkorkur,flaska,fortified,port,6199.0,36,f,f,f,2013-10-01,t,f
2335,Muga Fermentado en Barrica,spánn,,rioja,2014,13.0,viura,02M,f,750.0,korkur,flaska,white,,2799.0,83,f,f,f,2015-10-01,t,f
2337,Domaine Laroche Chablis Saint Martin,frakkland,bourgogne,chablis,2014,12.0,chardonnay,02M,f,750.0,skruf,flaska,white,,3498.0,54,f,f,f,2011-11-01,t,f
2345,Gerard Bertrand Le Viala,frakkland,languedoc-,minervois la liviniere,2011,14.5,,01T,f,750.0,korkur,flaska,red,,6998.0,12,f,f,f,2015-12-01,t,f
2378,Piccini Prosecco,ítalía,veneto,prosecco,,11.0,glera,04,f,200.0,skruf,flaska,bubbly,,720.0,72,f,f,f,2015-07-01,t,f
2399,Captain Morgan Spiced Gold,,,,,35.0,,,f,700.0,skruf,flaska,strong,rum,5990.0,432,f,f,f,2000-01-01,t,f
2401,Tommasi Amarone della Valpolicella Classico,ítalía,veneto,valpolicella classico,2011,15.0,corvina,01T,f,750.0,korkur,flaska,red,,5699.0,50,f,f,f,2004-02-01,t,f
2403,Tommasi Soave Le Volpare,ítalía,veneto,soave classico,2014,12.0,garganega,02L,f,750.0,skruf,flaska,white,,1999.0,183,f,f,f,2000-05-01,t,f
2404,Tommasi Rafael Valpolicella,ítalía,veneto,valpolicella classico,2013,12.5,corvina,01M,f,750.0,stkork,flaska,red,,2599.0,205,f,f,f,2000-04-01,t,f
2424,Corsendonk Agnus Tripel,belgía,,,,7.5,,61ÖL,f,330.0,crown,flaska,beer,,599.0,288,f,f,f,2016-03-01,t,f
2433,Joseph Cartron Creme de Cassis de Bourgogne,frakkland,,,,15.0,,,f,500.0,skruf,flaska,strong,liqueur,2699.0,28,f,f,f,2008-11-01,t,f
2436,Stella Artois,belgía,,,,5.0,,60LL,f,440.0,,dós,beer,,399.0,768,f,f,f,2009-06-01,t,f
2462,Candyman Caramel,danmörk,,,,30.0,,,f,700.0,skruf,flaska,strong,liqueur,4990.0,35,f,f,f,2015-06-01,t,f
2497,Trapiche Gran Medalla Malbec,argentína,mendoza,mendoza,2011,14.5,malbec,01T,f,750.0,korkur,flaska,red,,4299.0,0,f,f,f,2015-08-01,t,f
2503,Banfi Brunello di Montalcino,ítalía,toskana,montalcino,2009,14.0,sangiovese,01M,f,750.0,korkur,flaska,red,,5499.0,35,f,f,f,2008-12-15,t,f
2505,Banfi San Angelo Pinot Grigio,ítalía,toskana,toscana,2013,12.5,pinot grigio,02M,f,750.0,korkur,flaska,white,,2798.0,0,f,f,f,2007-12-01,t,f
2507,Romana Sambuca,ítalía,,,,40.0,,,f,1000.0,skruf,flaska,strong,liqueur,8599.0,3,f,f,f,2008-12-01,t,f
2510,Banfi Le Rime Chardonnay & Pinot Grigio,ítalía,toskana,toscana,2014,12.0,chardonnay,02M,f,750.0,korkur,flaska,white,,1898.0,32,f,f,f,2002-11-01,t,f
2528,Willm Gewurztraminer Reserve,frakkland,alsace,alsace ac,2013,12.5,gewurztraminer,02MM,f,750.0,skruf,flaska,white,,2699.0,12,f,f,f,2013-01-01,t,f
2542,Jacquesson Avize Champ Cain Extra Brut,frakkland,champagne,champagne,,12.0,chardonnay,04,f,750.0,f-korkur,flaska,bubbly,,16989.0,0,f,f,f,2012-06-01,t,f
2560,Nebuchadnezzar Imperial IPA,belgía,,,,8.5,,61ÖL,f,330.0,crown,flaska,beer,,906.0,216,f,f,f,2015-08-01,t,f
2632,Affligem Blond,belgía,,,,6.8,,,f,300.0,crown,flaska,beer,,469.0,72,f,f,f,2014-05-01,t,f
2633,Peroni Nastro Azzurro,ítalía,,,,5.1,,60LL,f,330.0,crown,flaska,beer,,335.0,1584,f,f,f,2015-06-01,t,f
2650,Luxardo Amaretto di Saschira,ítalía,,,,28.0,,,f,500.0,skruf,flaska,strong,liqueur,3399.0,55,f,f,f,2012-10-01,t,f
2651,Vagabond Pale Ale Gluten Free,stórabretland,,,,4.5,,61ÖL,f,330.0,crown,flaska,beer,,448.0,96,f,f,f,2015-10-01,t,f
2701,Cidre Bouche Lemasson Brut,frakkland,,,,5.0,,,t,750.0,korkur,flaska,cidersoda,cider,1590.0,12,f,f,f,2015-11-01,t,f
2725,Liefmans Kriek Brut ávaxtabjór,belgía,,,,6.0,,62ÁK,f,330.0,crown,flaska,beer,,799.0,48,f,f,f,2013-08-09,t,f
2744,Bollinger Special Cuvee,frakkland,champagne,champagne,,12.0,pinot noir,04,f,375.0,f-korkur,flaska,bubbly,,3999.0,26,f,f,f,2013-07-01,t,f
2754,Joseph Cartron Pisang,frakkland,,,,21.0,,,f,500.0,,flaska,strong,liqueur,3299.0,0,f,f,f,2008-11-01,t,f
2771,Tempt 3 Apple,danmörk,,,,4.5,,,f,330.0,,dós,cidersoda,cider,269.0,144,f,f,f,2013-12-01,t,f
2777,Kilbeggan 8 ára,írland,,,,40.0,,,f,700.0,tkorkur,flaska,strong,whisky,7699.0,17,f,f,f,2013-01-01,t,f
2789,Columbia Crest Grand Estates Merlot,bandaríkin,washington,columbia valley,2012,13.5,merlot,01T,f,750.0,korkur,flaska,red,,2798.0,11,f,f,f,2010-06-01,t,f
2796,Poliakov Vodka,frakkland,,,,37.5,,,f,700.0,skruf,flaska,strong,vodka,5299.0,6,f,f,f,2015-04-01,t,f
2905,Vinea Rueda Sauvignon Blanc,spánn,castilla y,rueda,2014,13.0,sauvignon blanc,02L,f,750.0,plast,flaska,white,,1999.0,18,f,f,f,2016-02-01,t,f
2936,Jack Daniel's Single Barrel Tennessee Whiskey,bandaríkin,,tennessee,,45.0,,,f,700.0,,flaska,strong,whisky,9199.0,20,f,f,f,2014-02-01,t,f
2958,Louis Jadot Puligny-Montrachet,frakkland,bourgogne,puligny-montrachet,2012,13.0,chardonnay,02M,f,750.0,stkork-d,flaska,white,,8043.0,0,f,f,f,2014-12-01,t,f
2959,Chimay Grande Reserve blár miði,belgía,,,,9.0,,61ÖL,f,750.0,korkur,flaska,beer,,2290.0,8,f,f,f,2014-08-01,t,f
2962,Cloudy Bay Chardonnay,nýjasjáland,,marlborough,2013,14.0,chardonnay,02M,f,750.0,skruf,flaska,white,,4599.0,1,f,f,f,2008-11-01,t,f
2968,Miller Genuine Draft,bandaríkin,,,,4.7,,60LL,f,330.0,crown,flaska,beer,,299.0,4176,f,f,f,1999-06-01,t,f
2972,Marimar Chardonnay Don Miguel Vineyard,bandaríkin,northcoast,russian river valley,2011,14.5,chardonnay,02T,f,750.0,korkur,flaska,white,,5631.0,24,f,f,f,2012-10-01,t,f
2973,Trimbach Pinot Gris Reserve Personelle,frakkland,alsace,alsace ac,2010,13.5,pinot gris,02TM,f,750.0,korkur,flaska,white,,4698.0,36,f,f,f,2008-11-01,t,f
2989,Delapierre Tradicion Seco,spánn,,cava,,11.5,,04M,f,750.0,f-korkur,flaska,bubbly,,1499.0,16,f,f,f,2015-11-01,t,f
2991,Codorniu Seleccion Raventos Brut,spánn,catalunya,cava,,11.5,chardonnay,04,f,750.0,f-korkur,flaska,bubbly,,2599.0,34,f,f,f,2010-10-01,t,f
2994,Sunrise Cabernet Sauvignon,chile,,valle central,2013,13.0,cabernet sauvignon,01M,f,750.0,skruf,flaska,red,,1650.0,192,f,f,f,1999-06-01,t,f
3017,Amarula Cream,suðurafríka,,,,17.0,,,f,700.0,skruf,flaska,strong,liqueur,3899.0,46,f,f,f,2000-09-01,t,f
3043,Era Sangiovese,ítalía,marche,marche,2013,12.5,sangiovese,01L,t,750.0,korkur,flaska,red,,1898.0,0,f,f,f,2014-09-01,t,f
3066,Pfaff Pinot Gris,frakkland,alsace,alsace ac,2013,13.5,pinot gris,02M,f,750.0,korkur,flaska,white,,2525.0,103,f,f,f,2004-10-01,t,f
3067,Pfaff Gewurztraminer,frakkland,alsace,alsace ac,2013,13.5,gewurztraminer,02MM,f,750.0,korkur,flaska,white,,2525.0,121,f,f,f,2002-12-01,t,f
3075,Pfaff Special,frakkland,alsace,alsace ac,2007,12.0,,02L,f,750.0,skruf,flaska,white,,1970.0,36,f,f,f,2015-04-01,t,f
3077,Porto Cruz Tawny,portúgal,,,,19.0,,,f,750.0,tkorkur,flaska,fortified,port,3899.0,12,f,f,f,2015-06-01,t,f
3078,Porto Cruz 10 ára,portúgal,,,,19.0,,,f,750.0,,flaska,fortified,port,5990.0,24,f,f,f,2012-12-01,t,f
3096,Label 5 Classic Black,stórabretland,skotland,skotland,,40.0,,,f,700.0,skruf,flaska,strong,whisky,5890.0,11,f,f,f,2015-12-01,t,f
3117,Stroh Jagertee,austurríki,,,,40.0,,,f,500.0,,flaska,strong,bitterspice,4536.0,0,f,t,f,2011-04-01,f,f
3154,Gazela,portúgal,,vinho verde,,8.5,,02L,f,750.0,skruf,flaska,white,,1399.0,69,f,f,f,2014-04-01,t,f
3187,Carlsberg,danmörk,,,,5.0,,60LL,f,330.0,crown,flaska,beer,,299.0,1296,f,f,f,2000-01-01,t,f
3188,Carlsberg,ísland,,,,5.0,,60LL,f,330.0,,dós,beer,,249.0,3850,f,f,f,2002-11-01,t,f
3189,Carlsberg,ísland,,,,5.0,,60LL,f,500.0,,dós,beer,,329.0,3330,f,f,f,1998-12-01,t,f
3195,Bolla Bardolino Chiaretto La Canestraia,ítalía,veneto,bardolino,2014,11.5,,03,f,750.0,stkork,flaska,rose,,2035.0,12,f,f,f,2015-12-01,t,f
3198,Pinot Gris Cuvee Rene Dopff,frakkland,alsace,alsace ac,2014,13.0,pinot gris,02MM,f,750.0,skruf,flaska,white,,2430.0,13,f,f,f,2015-06-01,t,f
3212,Martell VSOP,frakkland,cognac,cognac,,40.0,,,f,700.0,,flaska,strong,brandy,8799.0,49,f,f,f,2013-11-01,t,f
3222,Georges Duboeuf Fleurie,frakkland,bourgogne,fleurie,2012,13.0,gamay,,f,750.0,korkur,flaska,red,,2468.0,0,f,f,f,2014-03-01,t,f
3235,Fetzer Valley Oaks Cabernet Sauvignon,bandaríkin,kalifornía,kalifornía,2010,13.5,cabernet sauvignon,01M,f,750.0,skruf,flaska,red,,2199.0,72,f,f,f,2015-06-01,t,f
3240,Cadet d'Oc Merlot,frakkland,languedoc-,pays d'oc,2013,13.5,merlot,01M,f,750.0,skruf,flaska,red,,1999.0,12,f,f,f,2015-05-01,t,f
3241,Cadet d'Oc Cabernet Sauvignon,frakkland,languedoc-,pays d'oc,2013,13.0,cabernet sauvignon,01M,f,750.0,skruf,flaska,red,,1999.0,0,f,f,f,2015-05-01,t,f
3248,Castillo de Molina Chardonnay Reserva,chile,aconcagua,valle de casablanca,2013,14.0,chardonnay,02M,f,750.0,skruf,flaska,white,,1999.0,58,f,f,f,2003-11-01,t,f
3252,Gato Negro Cabernet Sauvignon,chile,valledecen,valle central,2014,11.5,cabernet sauvignon,01L,f,750.0,skruf,flaska,red,,1499.0,1108,f,f,f,2001-09-01,t,f
3357,Courvoisier VSOP,frakkland,cognac,fine champagne,,40.0,,,f,700.0,,flaska,strong,brandy,9499.0,0,f,f,f,2016-02-01,t,f
3382,Vaucher Chablis,frakkland,bourgogne,chablis,2012,12.5,chardonnay,02M,f,750.0,korkur,flaska,white,,2998.0,66,f,f,f,2013-11-01,t,f
3385,Piccini Chianti,ítalía,toskana,chianti,2014,12.5,sangiovese,01M,f,750.0,korkur,flaska,red,,1795.0,162,f,f,f,2009-06-01,t,f
3406,Villa Antinori rautt,ítalía,toskana,toscana,2012,13.5,sangiovese,01T,f,750.0,korkur,flaska,red,,2999.0,144,f,f,f,2002-05-01,t,f
3411,Chateau Cantenac Brown,frakkland,bordeaux,margaux,2008,13.5,,01M,f,750.0,korkur,flaska,red,,11009.0,0,f,f,f,2009-11-01,t,f
3412,Jacob's Creek Shiraz Cabernet,ástralía,,south eastern australia,2011,13.9,shiraz,01L,f,750.0,skruf,flaska,red,,1999.0,132,f,f,f,2003-02-01,t,f
3413,Jacob's Creek Riesling,ástralía,enginn,south eastern australia,2015,12.1,riesling,02L,f,750.0,skruf,flaska,white,,1899.0,66,f,f,f,2009-04-01,t,f
3435,Dr Loosen Wehlener Sonnenuhr Riesling Kabinett,þýskaland,mosel,mosel,2013,8.0,riesling,02LM,f,750.0,skruf,flaska,white,,2495.0,35,f,f,f,2013-11-01,t,f
3441,Isole e Olena Chianti Classico,ítalía,toskana,chianti classico,2012,14.5,sangiovese,01M,f,750.0,korkur,flaska,red,,3590.0,84,f,f,f,2006-01-01,t,f
3477,Lombardo Marsala Cucina,ítalía,sikiley,marsala,,17.5,catarratto,,f,750.0,skruf,flaska,fortified,port,4148.0,32,f,f,f,2008-11-01,t,f
3495,Rosemount Shiraz,ástralía,,south australia,2014,13.5,shiraz,01M,f,750.0,skruf,flaska,red,,2430.0,58,f,f,f,1999-08-01,t,f
3496,Rosemount Cabernet Sauvignon,ástralía,,south eastern australia,2012,13.5,cabernet sauvignon,01T,f,750.0,skruf,flaska,red,,2450.0,12,f,f,f,2001-12-01,t,f
3498,Jim Beam Black Bourbon 6 ára,bandaríkin,,kentucky,,43.0,,,f,700.0,skruf,flaska,strong,whisky,7199.0,0,f,f,f,2012-07-01,t,f
3555,Pfaff Pinot Gris Cuvée Rabelais,frakkland,alsace,alsace ac,2012,13.5,pinot gris,02T,f,750.0,korkur,flaska,white,,2850.0,99,f,f,f,1999-09-01,t,f
3560,Grolsch,holland,,,,5.0,,60LL,f,450.0,smella,flaska,beer,,439.0,240,f,f,f,2016-03-01,t,f
3567,Sandeman's Fine Tawny,portúgal,,,,19.5,,,f,1000.0,,flaska,fortified,port,5599.0,58,f,f,f,1999-10-01,t,f
3571,Tarapaca Reserva Cabernet Sauvignon,chile,valledecen,valle del maipo,2013,14.0,cabernet sauvignon,01M,f,750.0,korkur,flaska,red,,1949.0,84,f,f,f,2015-05-01,t,f
3584,Budweiser Budvar,tékkland,,budweis,,5.0,,60LL,f,330.0,crown,flaska,beer,,289.0,3000,f,f,f,2000-01-01,t,f
3588,Víking Gylltur,ísland,,,,5.6,,60LL,f,330.0,crown,flaska,beer,,339.0,7776,f,f,f,2000-01-01,t,f
3589,Víking Páskabjór,ísland,,,,4.8,,60DL,f,330.0,crown,flaska,beer,,329.0,35,t,f,f,2016-02-09,t,f
3592,Heineken,holland,,,,5.0,,60LL,f,330.0,crown,flaska,beer,,305.0,1344,f,f,f,2000-01-01,t,f
3593,Grolsch,holland,,,,5.0,,60LL,f,330.0,crown,flaska,beer,,295.0,1632,f,f,f,2000-01-01,t,f
3598,Carlsberg,ísland,,,,4.5,,60LL,f,330.0,,flaska,beer,,299.0,17,f,f,f,2000-01-01,t,f
