id,name,supplier,country_of_origin,district_of_origin,place_of_origin,year,alcohol_volume,grape,taste_group,is_organic,bottled_volume,seal,container,category,sub_category,goes_with,price,is_temp_sale,is_special_order,is_special_reserve,date_on_market,is_available,is_gift
1113,Gammel Dansk,Haugen-Gruppen ehf.,danmörk,,,,38.0,,,false,350.0,,flaska,strong,bitterspice,{},3499,false,false,false,2000-01-01,true,false
11135,Meukow VSOP gjafaaskja með 2 glösum,Elgur ehf,frakkland,cognac,cognac,,40.0,,,false,700.0,,gjafaaskja,strong,brandy,{},10890,false,false,false,2008-12-01,true,true
1114,Gammel Dansk,Haugen-Gruppen ehf.,danmörk,,,,38.0,,,false,1000.0,,flaska,strong,bitterspice,{},8499,false,false,false,2008-11-01,true,false
11146,Faustino 9 mil (2 fl í öskju),Vífilfell hf.,spánn,,rioja,2004,13.5,tempranillo,,false,1500.0,,askja,red,,{},15290,false,false,false,2011-05-01,true,true
11159,Trivento Dulce Natural Malbec,Globus hf,argentína,mendoza,mendoza,,11.5,malbec,01LS,false,750.0,skrúftappi,flaska,red,,"{N,O,Y}",1399,false,false,false,2009-07-01,true,false
1118,Campari Bitter,Karl K. Karlsson ehf.,ítalía,,,,21.0,,,false,1000.0,skrúftappi,flaska,strong,bitterspice,{},6399,false,false,false,1998-11-01,true,false
1119,Campari Bitter,Karl K. Karlsson ehf.,ítalía,,,,21.0,,,false,700.0,skrúftappi,flaska,strong,bitterspice,{},4890,false,false,false,2000-01-01,true,false
11222,Agwa de Bolivia Herbal Liquor,Haugen-Gruppen ehf.,holland,,,,30.0,,,false,700.0,skrúftappi,flaska,strong,liqueur,{},6299,false,false,false,2016-04-01,true,false
11237,Achaval Ferrer Malbec,Ber ehf,argentína,mendoza,mendoza,2011,14.5,malbec,01T,false,750.0,korkur,flaska,red,,"{E,F,H,S,Æ}",3392,false,false,false,2015-12-01,true,false
11261,Hubert Sandhofer Gruner Veltliner,UVA ehf.,austurríki,burgenland,neusiedlersee hugelland,2013,12.0,gruner veltliner,02L,false,750.0,skrúftappi,flaska,white,,"{B,C,I,P,Y}",2318,false,false,false,2015-06-01,true,false
11285,Jacob's Creek Cabernet Sauvignon,Mekka Wines & Spirits hf,ástralía,enginn,south eastern australia,2011,13.7,cabernet sauvignon,01M,false,750.0,skrúftappi,flaska,red,,"{E,F,S,Y}",1999,false,false,false,2009-04-01,true,false
11286,Olmeca Reposado Tequila,Mekka Wines & Spirits hf,mexíkó,,,,38.0,,,false,700.0,skrúftappi,flaska,strong,tequila,{},6299,false,false,false,2009-05-01,true,false
11293,Kahlua,Mekka Wines & Spirits hf,mexíkó,,,,20.0,,,false,700.0,skrúftappi,flaska,strong,liqueur,{},4399,false,false,false,2003-08-01,true,false
11341,Castillo Perelada Brut Reserva,Ber ehf,spánn,,cava,,11.5,parellada,04,false,375.0,korkur,flaska,bubbly,,"{A,O,P,Y}",1480,false,false,false,2011-10-01,true,false
11348,Altos R Crianza,Rolf Johansen & Co ehf,spánn,,rioja,2012,13.5,tempranillo,01M,false,750.0,korkur,flaska,red,,"{E,G,J,M,Æ}",2235,false,false,false,2015-03-01,true,false
11349,Altos Tempranillo,Rolf Johansen & Co ehf,spánn,,rioja,2011,13.5,tempranillo,01M,false,750.0,korkur,flaska,red,,"{I,L,M,P,Y}",1999,false,false,false,2015-06-01,true,false
11351,Föroya Classic,Föroya Bjór ehf,færeyjar,,,,4.6,,,false,330.0,crown,flaska,beer,,{},274,false,true,false,2013-01-01,false,false
11352,Föroya Gull,Föroya Bjór ehf,færeyjar,,,,5.8,,,false,330.0,crown,flaska,beer,,"{A,M,P}",349,false,true,false,2011-06-01,false,false
1141,Boulard Calvados Grand Solage,Karl K. Karlsson ehf.,frakkland,calvados,pays d'auge,,40.0,,,false,700.0,korkur,flaska,strong,fruitbrandy,{},8760,false,false,false,2013-02-01,true,false
11415,Brennivín 6x50 ml plastfl í pakka,Ölgerðin Egill Skallagríms ehf,ísland,,,,37.5,,,false,300.0,skrúftappi,pakkning,strong,snaps,{},3230,false,false,false,2015-10-01,true,false
11434,Stephane Brocard Meursault,Haugen-Gruppen ehf.,frakkland,bourgogne,meursault,2006,13.0,,,false,750.0,,flaska,white,,"{B,C,D,Æ}",5829,false,true,false,2010-07-01,false,false
11436,Banfi Grappa di Brunello,Bakkus ehf.,ítalía,,,,45.0,,,false,700.0,,flaska,strong,fruitbrandy,{},8499,false,false,false,2010-10-01,true,false
11496,Flöskupoki Vico tvöfaldur,Danco - Daníel Pétursson ehf.,,,,,0.0,,,false,0.0,,stykki,wrapper,,{},747,false,false,false,2009-05-04,true,false
11500,Kaldi Lite,Bruggsmiðjan Kaldi ehf.,ísland,,,,4.4,,60LL,false,330.0,crown,flaska,beer,,"{A,P}",347,false,false,false,2009-09-01,true,false
11506,Deanston 12 ára,Alvin Nordic Associates ehf,stórabretland,skotland,highland,,46.3,,,false,700.0,korktappi,flaska,strong,whisky,{},12122,false,false,false,2012-07-01,true,false
11508,Santero Prosecco Craze,Rolf Johansen & Co ehf,ítalía,veneto,prosecco,,11.5,glera,04,false,750.0,korkur,flaska,bubbly,,"{A,B,C,P,Y}",1850,false,false,false,2010-02-01,true,false
11548,Somersby Apple,Ölgerðin Egill Skallagríms ehf,danmörk,,,,4.5,,,false,330.0,crown,flaska,cidersoda,cider,{},349,false,false,false,2010-05-01,true,false
1155,Sauza Tequila Silver,Haugen-Gruppen ehf.,mexíkó,,,,38.0,,,false,700.0,skrúftappi,flaska,strong,tequila,{},6199,false,false,false,2015-04-01,true,false
11565,Flöskupoki bleikur,Sænsk-íslenska ehf,,,,,0.0,,,false,0.0,,stykki,wrapper,,{},440,false,false,false,2009-11-05,true,false
11567,Flöskupoki Gull,Danco - Daníel Pétursson ehf.,,,,,0.0,,,false,0.0,,stykki,wrapper,,{},369,false,false,false,2009-11-05,true,false
11574,Los Condes Gran Seleccion,Haugen-Gruppen ehf.,spánn,catalunya,catalunya,2007,13.5,tempranillo,01M,false,750.0,korkur,flaska,red,,"{E,F,J,M,Y}",1999,false,false,false,2010-10-01,true,false
11581,Gnarly Head Authentic Red,Vífilfell hf.,bandaríkin,centralval,lodi,2010,14.5,zinfandel,,false,750.0,plasttappi,flaska,red,,"{G,J,R,Y}",2699,false,false,false,2014-04-01,true,false
11596,Vila Real Douro Grand Reserva rautt,UVA ehf.,portúgal,,douro,2009,13.5,tinta roriz,01T,false,750.0,korkur,flaska,red,,"{E,F,H,S,Æ}",3339,false,false,false,2016-02-01,true,false
116,Torres Gran Coronas Reserva,Karl K. Karlsson ehf.,spánn,catalunya,penedes,2011,14.0,cabernet sauvignon,01M,false,750.0,korkur,flaska,red,,"{1,E,F,S,Y}",2890,false,false,false,2000-01-01,true,false
11611,Aalborg Jubilæums Akvavit,Haugen-Gruppen ehf.,danmörk,,,,40.0,,,false,500.0,skrúftappi,flaska,strong,snaps,{},4699,false,false,false,2011-02-01,true,false
11612,Gajol Original Apple,Vífilfell hf.,danmörk,,,,16.4,,,false,1000.0,skrúftappi,flaska,strong,shots,{},4790,false,false,false,2014-01-01,true,false
11613,Vila Real Douro Reserva hvítt,UVA ehf.,portúgal,,douro,2013,12.5,viosinho,02M,false,750.0,korkur,flaska,white,,"{B,C,D,M,Y}",2279,false,false,false,2015-10-01,true,false
11635,Aalborg Jubilæums Akvavit,Haugen-Gruppen ehf.,danmörk,,,,40.0,,,false,700.0,skrúftappi,flaska,strong,snaps,{},6399,false,false,false,2000-01-01,true,false
11658,Flöskupoki Silfur,Danco - Daníel Pétursson ehf.,,,,,0.0,,,false,0.0,,stykki,wrapper,,{},316,false,false,false,2009-11-05,true,false
11660,Flöskupoki Rauður,Danco - Daníel Pétursson ehf.,,,,,0.0,,,false,0.0,,stykki,wrapper,,{},369,false,false,false,2009-11-05,true,false
11664,Sensi Collezione Sangiovese,Perlu-Kaup ehf,ítalía,toskana,toscana,2013,13.0,sangiovese,01M,false,750.0,korkur,flaska,red,,"{D,G,L,M,Y}",1794,false,false,false,2015-01-01,true,false
11669,Gjafaaskja 2ja flösku silfur,Sænsk-íslenska ehf,,,,,0.0,,,false,0.0,,stykki,wrapper,,{},638,false,false,false,2009-11-01,true,false
11670,Gjafaaskja 3ja flösku gull,Sænsk-íslenska ehf,,,,,0.0,,,false,0.0,,stykki,wrapper,,{},745,false,false,false,2009-11-01,true,false
11671,Beefeater,Mekka Wines & Spirits hf,stórabretland,,,,40.0,,,false,500.0,skrúftappi,flaska,strong,gin,{},4150,false,false,false,2003-08-01,true,false
11676,Föroya Gávupakki 6x33 cl fl í öskju,Föroya Bjór ehf,færeyjar,,,,5.4,,60DL,false,1980.0,crown,askja,beer,,{},2574,false,false,false,2014-08-01,true,true
11693,Baroncini Red Tuscany,Era Trading ehf.,ítalía,toskana,toscana,,11.0,sangiovese,01L,false,3000.0,Vitop,box,red,,"{2,D,M,S,Y}",4998,false,false,false,2016-01-01,true,false
11696,Joseph Cartron Pisang,Mekka Wines & Spirits hf,frakkland,,,,21.0,,,false,700.0,,flaska,strong,liqueur,{},4599,false,false,false,2008-11-01,true,false
11697,Egils Pilsner,Ölgerðin Egill Skallagríms ehf,ísland,,,,4.0,,60LL,false,500.0,,dós,beer,,{},249,false,false,false,2003-11-01,true,false
11698,Nikka Pure Malt Black,Haugen-Gruppen ehf.,japan,,,,43.0,,,false,500.0,,flaska,strong,whisky,{},7599,false,false,false,2012-09-01,true,false
11703,Domaine des Malandes Chablis Vieilles Vignes,Haugen-Gruppen ehf.,frakkland,bourgogne,chablis,,12.5,,,false,750.0,,flaska,white,,{},3399,false,true,false,2015-10-01,false,false
11708,De Kuyper Creme de Menthe,Globus hf,holland,,,,24.0,,,false,500.0,skrúftappi,flaska,strong,liqueur,{},2999,false,false,false,2010-03-24,true,false
11717,Palacio de Bornos Verdejo,Ber ehf,spánn,castilla y,rueda,2012,13.0,verdejo,02M,false,750.0,plasttappi,flaska,white,,"{C,I,M,P,Y}",2265,false,false,false,2012-04-01,true,false
1172,Crabbie's Ginger Beer,Vífilfell hf.,stórabretland,,,,4.0,,,false,330.0,crown,flaska,cidersoda,soda,{},339,false,false,false,2013-12-01,true,false
11736,Sarria Vinedo No 5 Garnacha rósavín,Ber ehf,spánn,navarra,navarra,2013,13.5,garnacha,03,false,750.0,plasttappi,flaska,rose,,"{A,D,P,Y}",1890,false,false,false,2015-05-01,true,false
11742,Stinnings-Kaldi,Bruggsmiðjan Kaldi ehf.,ísland,,,,4.6,,61ÖL,false,330.0,crown,flaska,beer,,"{C,D,L}",397,false,false,false,2011-01-01,true,false
11750,Tommasi Brut Pinot Chardonnay,Mekka Wines & Spirits hf,ítalía,,,,11.5,pinot blanc,04,false,750.0,korkur,flaska,bubbly,,"{A,B,I,P,Y}",1999,false,false,false,2014-10-01,true,false
11763,La Trappe Blond,Vín Tríó ehf,holland,,,,6.5,,61ÖL,false,330.0,crown,flaska,beer,,"{G,L,R}",483,false,false,false,2011-08-01,true,false
11776,Smirnoff,Ölgerðin Egill Skallagríms ehf,stórabretland,,,,37.5,,,false,350.0,skrúftappi,flaska,strong,vodka,{},2799,false,false,false,2004-08-01,true,false
11783,Bacardi Mojito,Mekka Wines & Spirits hf,þýskaland,,,,14.9,,,false,700.0,skrúftappi,flaska,strong,shots,{},3299,false,false,false,2015-10-01,true,false
11785,Víking Pils Organic,Vífilfell hf.,ísland,,,,5.0,,60LL,true,330.0,crown,flaska,beer,,{},389,false,false,false,2013-10-01,true,false
11788,Patron Silver,Karl K. Karlsson ehf.,mexíkó,,,,40.0,,,false,700.0,korkur,flaska,strong,tequila,{},12340,false,false,false,2014-01-01,true,false
11795,Flöskupoki röndóttur,Sænsk-íslenska ehf,,,,,0.0,,,false,0.0,,stykki,wrapper,,{},455,false,false,false,2010-11-08,true,false
118,Marques de Riscal Reserva,Bakkus ehf.,spánn,,rioja,2011,14.0,tempranillo,01M,false,750.0,korkur,flaska,red,,"{E,F,H,L,Æ}",3199,false,false,false,2011-04-01,true,false
11800,Gjafaaskja 2ja flösku svartur,Sænsk-íslenska ehf,,,,,0.0,,,false,0.0,,stykki,wrapper,,{},638,false,false,false,2010-11-08,true,false
11802,Hakushika Ginjo Nama Sake,Innnes ehf.,japan,,,,13.5,,,false,500.0,,flaska,fortified,rice,"{B,C,I,K}",4355,false,false,false,2012-12-01,true,false
11805,Eldvatn,Dism Spf.,færeyjar,,,,40.0,,,false,500.0,skrúftappi,peli,strong,vodka,{},3890,false,false,false,2013-05-01,true,false
11814,Corona,Vífilfell hf.,mexíkó,,,,4.5,,60LL,false,355.0,crown,flaska,beer,,{},343,false,false,false,2014-12-01,true,false
11822,Flöskupoki - lopapeysa 1 fl (2 litir),heklaislandi ehf,ísland,,,,0.0,,,false,0.0,,stykki,wrapper,,{},485,false,false,false,2011-05-09,true,false
11823,Flöskupoki - Lazar 2 fl,Danco - Daníel Pétursson ehf.,kína,,,,0.0,,,false,0.0,,stykki,wrapper,,{},843,false,false,false,2011-05-11,true,false
1183,Kopparberg Pear Cider,Mekka Wines & Spirits hf,svíþjóð,,,,4.5,,,false,330.0,crown,flaska,cidersoda,cider,{},279,false,false,false,2016-05-01,true,false
11831,Flöskupoki - Funny Stripes,Danco - Daníel Pétursson ehf.,þýskaland,,,,0.0,,,false,0.0,,stykki,wrapper,,{},480,false,false,false,2011-05-11,true,false
11832,Flöskupoki - Black Stripes,Danco - Daníel Pétursson ehf.,,,,,0.0,,,false,0.0,,stykki,wrapper,,{},480,false,false,false,2011-05-11,true,false
11833,Flöskupoki - Ray (3 litir),Sænsk-íslenska ehf,þýskaland,,,,0.0,,,false,0.0,,stykki,wrapper,,{},369,false,false,false,2011-05-11,true,false
11838,Bodegas LAN 3 fl í trékassa,AMKA Ísland ehf.,spánn,,rioja,,13.5,,,false,2250.0,,kassi,red,,{},8397,false,false,false,2011-08-01,true,true
11849,Carmen Gran Reserva Cabernet Sauvignon,Rolf Johansen & Co ehf,chile,valledecen,maipo alto,2011,14.0,cabernet sauvignon,01T,false,750.0,korkur,flaska,red,,"{E,F,J,S,Æ}",2599,false,false,false,2014-10-01,true,false
11850,Budweiser,Haugen-Gruppen ehf.,stórabretland,,,,4.8,,60LL,false,440.0,,dós,beer,,{},339,false,false,false,2015-07-01,true,false
11853,Albani Odense Classic,HOB-vín ehf,danmörk,,,,4.6,,60LL,false,330.0,,dós,beer,,{},158,false,false,false,2015-10-01,true,false
11862,O.P. Anderson Aquavit,Globus hf,svíþjóð,,,,40.0,,,false,700.0,skrúftappi,flaska,strong,snaps,{},5998,false,false,false,2015-10-01,true,false
11878,Sandeman Vau Vintage,Mekka Wines & Spirits hf,portúgal,,,2000,20.5,,,false,750.0,korkur,flaska,fortified,port,"{A,L,N,Y}",5899,false,false,false,2014-12-01,true,false
11880,Ísafold Gin,Ölgerðin Egill Skallagríms ehf,ísland,,,,37.5,,,false,700.0,skrúftappi,flaska,strong,gin,{},5419,false,false,false,2010-06-01,true,false
11883,Laurent Miquel l'Artisan Chardonnay,Haugen-Gruppen ehf.,frakkland,,,2014,12.5,chardonnay,02M,false,750.0,korkur,flaska,white,,"{4,B,C,I,Y}",2299,false,false,false,2015-07-01,true,false
11885,Eldurís,Ölgerðin Egill Skallagríms ehf,ísland,,,,37.5,,,false,700.0,skrúftappi,flaska,strong,vodka,{},5340,false,false,false,2015-07-01,true,false
11886,Black Death Beer,Vífilfell hf.,ísland,,,,5.8,,61SP,false,330.0,crown,flaska,beer,,{},395,false,false,false,2014-02-01,true,false
11918,Birkir,Globus hf,ísland,,,,36.0,,,false,500.0,plasttappi,flaska,strong,snaps,{},5599,false,false,false,2014-10-01,true,false
11942,Boli Premium,Ölgerðin Egill Skallagríms ehf,ísland,,,,5.6,,60LL,false,500.0,,dós,beer,,{},389,false,false,false,2005-05-01,true,false
11943,Boli Premium,Ölgerðin Egill Skallagríms ehf,ísland,,,,5.6,,60LL,false,330.0,crown,flaska,beer,,{},339,false,false,false,2012-11-01,true,false
11985,Flöskupoki - Black Bubble,Danco - Daníel Pétursson ehf.,stórabretland,,,,0.0,,,false,0.0,,stykki,wrapper,,{},390,false,false,false,2012-08-09,true,false
11986,Flöskupoki - Stars & Stripe black (3 litir),Sænsk-íslenska ehf,stórabretland,,,,0.0,,,false,0.0,,stykki,wrapper,,{},369,false,false,false,2012-08-09,true,false
11993,Imperial Reserva Rioja,Haugen-Gruppen ehf.,spánn,,rioja,2010,13.5,tempranillo,01M,false,750.0,korkur,flaska,red,,"{E,F,H,T,Æ}",4799,false,false,false,2016-04-01,true,false
11998,Laurent Miquel Nord Sud Viognier,Haugen-Gruppen ehf.,frakkland,,,2013,13.5,viognier,02M,false,750.0,korkur,flaska,white,,"{C,D,I,P,Y}",2499,false,false,false,2015-08-01,true,false
12006,Drostdy-Hof Chardonnay Viognier,Globus hf,suðurafríka,,western cape,2015,14.0,chardonnay,02M,false,3000.0,bibtwist,box,white,,"{C,M,P,Y}",5999,false,false,false,2008-06-01,true,false
12007,Drostdy-Hof Shiraz Pinotage,Globus hf,suðurafríka,,western cape,2015,13.5,syrah,01M,false,3000.0,bibtwist,box,red,,"{D,G,M,P,Y}",5999,false,false,false,2010-03-01,true,false
12010,Kaldi Dökkur,Bruggsmiðjan Kaldi ehf.,ísland,,,,5.0,,60DL,false,330.0,crown,flaska,beer,,{},389,false,false,false,2007-07-01,true,false
1202,Mikkeller Beer Geek Breakfast,Járn og gler hf,danmörk,,,,7.5,,61SP,false,330.0,crown,flaska,beer,,{},832,false,false,false,2013-09-01,true,false
12029,El Vinculo Crianza,Ber ehf,spánn,castilla l,la mancha,2006,14.0,tempranillo,01T,false,750.0,korkur,flaska,red,,"{E,F,H,T,Æ}",3180,false,false,false,2014-08-01,true,false
1203,Mikkeller Beer Geek Brunch Weasel,Járn og gler hf,noregur,,,,10.9,,61SP,false,330.0,crown,flaska,beer,,{},1362,false,false,false,2015-09-01,true,false
12031,Pedro Ximenez Nectar,Bakkus ehf.,spánn,,jerez,,15.0,,,false,375.0,korktappi,flaska,fortified,port,"{N,Æ}",1997,false,false,false,2011-01-01,true,false
12035,Delgado Zuleta Cream,Ber ehf,spánn,,jerez,,17.5,,,false,750.0,,flaska,fortified,port,"{A,L,N,W,Y}",3730,false,true,false,2009-11-01,false,false
12036,Lamothe Vincent Merlot Cabernet Sauvignon,Haugen-Gruppen ehf.,frakkland,bordeaux,bordeaux,2009,14.0,merlot,,false,750.0,korkur,flaska,red,,"{E,F,G,J,Y}",2361,false,true,false,2011-01-01,false,false
12037,Chateau Lamothe Vincent Heritage,Haugen-Gruppen ehf.,frakkland,bordeaux,bordeaux superieur,2013,14.5,cabernet sauvignon,01M,false,750.0,korkur,flaska,red,,"{E,F,G,T,Y}",2799,false,false,false,2011-12-01,true,false
1205,Mikkeller Hva Saa Belgian Pale Ale,Járn og gler hf,belgía,,,,6.8,,61ÖL,false,330.0,crown,flaska,beer,,{},794,false,false,false,2014-08-01,true,false
12053,Chateau Lafon Rochet,Ber ehf,frakkland,bordeaux,saint-estephe,2012,13.5,cabernet sauvignon,01M,false,750.0,korkur,flaska,red,,"{E,F,H,S,Y}",6688,false,false,false,2014-12-01,true,false
12060,Catena Alta Chardonnay,Bakkus ehf.,argentína,mendoza,,2013,14.0,chardonnay,02T,false,750.0,korkur,flaska,white,,"{B,C,D,T,Æ}",3699,false,false,true,2016-02-01,true,false
12071,Baron de Ley hvítt,Globus hf,spánn,,rioja,2014,12.5,viura,02L,false,750.0,plasttappi,flaska,white,,"{B,C,I,P,Y}",1699,false,false,false,2011-12-01,true,false
12073,Montalto Nero d'Avola Cabernet Sauvignon,Ölgerðin Egill Skallagríms ehf,ítalía,sikiley,terre siciliane,2013,13.5,cabernet sauvignon,01M,false,750.0,skrúftappi,flaska,red,,"{D,G,M,P,Y}",1810,false,false,false,2008-09-01,true,false
12075,Cono Sur Pinot Noir,Rolf Johansen & Co ehf,chile,valledecen,valle central,2013,14.0,pinot noir,01L,false,750.0,skrúftappi,flaska,red,,"{C,D,G,T}",1935,false,false,false,2011-03-01,true,false
12085,Catena Alta Malbec,Bakkus ehf.,argentína,mendoza,mendoza,2012,14.0,malbec,01T,false,750.0,korkur,flaska,red,,"{E,F,H,S,Æ}",4498,false,false,true,2016-02-01,true,false
121,Joseph Drouhin Laforet Pinot Noir,Bakkus ehf.,frakkland,bourgogne,bourgogne,2013,12.5,pinot noir,01L,false,750.0,skrúftappi,flaska,red,,"{D,G,L,T,Y}",2648,false,false,false,1999-02-01,true,false
12100,Faustino VII Tempranillo,Vífilfell hf.,spánn,,rioja,2012,13.0,tempranillo,01M,false,187.0,skrúftappi,flaska,red,,"{D,F,G,P,Y}",469,false,false,false,2008-11-01,true,false
12101,Faustino VII hvítt,Vífilfell hf.,spánn,,rioja,,11.5,,02L,false,187.0,skrúftappi,flaska,white,,"{A,C,I,P,Y}",469,false,false,false,2011-06-01,true,false
12103,The Macallan Fine Oak 12 ára,Haugen-Gruppen ehf.,stórabretland,skotland,speyside,,40.0,,,false,700.0,,flaska,strong,whisky,{},11999,false,false,false,2010-02-01,true,false
12104,Highland Park Single Malt 12 ára,Haugen-Gruppen ehf.,stórabretland,skotland,highland,,40.0,,,false,700.0,,flaska,strong,whisky,{},9999,false,false,false,2010-02-01,true,false
12113,Relax Rose,Elgur ehf,þýskaland,rheinhesse,rheinhessen,2014,11.0,,03M,false,750.0,skrúftappi,flaska,rose,,"{3,J,V,Y}",1599,false,false,false,2016-04-01,true,false
12129,Estrella Damm,Scandic P Heildverslun ehf.,spánn,,,,4.6,,60LL,false,330.0,crown,flaska,beer,,{},288,false,false,false,2016-05-01,true,false
12138,Fuller's Honey Dew,Winehouse ehf,stórabretland,,,,5.0,,61ÖL,true,500.0,crown,flaska,beer,,{},690,false,false,false,2010-08-01,true,false
12140,Francois d'Allaines Saint-Aubin 1er Cru sur Gamay,Vínekran Bourgogne ehf,frakkland,bourgogne,saint-aubin premier cru,2010,12.0,chardonnay,02M,false,750.0,korkur,flaska,white,,"{A,B,C,D,Y}",4795,false,false,false,2008-11-01,true,false
1215,Bríó,Ölgerðin Egill Skallagríms ehf,ísland,,,,4.8,,60LL,false,500.0,,dós,beer,,{},379,false,false,false,2013-10-01,true,false
12154,Ramon Roqueta Tempranillo-Cabernet Reserva,Haugen-Gruppen ehf.,spánn,catalunya,catalunya,2010,13.5,cabernet sauvignon,01M,false,750.0,korkur,flaska,red,,"{2,E,F,T,Y}",1899,false,false,false,2008-12-01,true,false
12156,La Trappe Bockbier,Vín Tríó ehf,holland,,,,7.0,,61ÖL,false,750.0,korkur,flaska,beer,,"{G,R,S}",1244,false,false,false,2009-06-01,true,false
12157,La Trappe Quadrupel,Vín Tríó ehf,holland,,,,10.0,,61ÖL,false,330.0,crown,flaska,beer,,"{L,R,S}",669,false,false,false,2009-06-01,true,false
1216,Santa Digna Cabernet Sauvignon Reserve,Karl K. Karlsson ehf.,chile,valledecen,valle central,2012,14.0,cabernet sauvignon,01M,true,750.0,korkur,flaska,red,,"{E,F,J,Y}",2390,false,false,false,2014-03-01,true,false
1219,Gæðingur hveitibjór,Gæðingur-Öl ehf,ísland,,,,5.2,,62HV,false,330.0,crown,flaska,beer,,{},393,false,false,false,2013-12-01,true,false
122,Faustino I Gran Reserva,Vífilfell hf.,spánn,,rioja,2001,13.5,tempranillo,01T,false,750.0,korkur,flaska,red,,"{E,F,H,T,Y}",3998,false,false,false,2000-01-01,true,false
